date,AAPL,AMD,AMZN,CMCSA,COST,CSCO,CVX,EMLP,FSTA,GDX,GDXJ,GLD,GOOGL,GS,HYG,IBB,INTC,IYR,JNK,JPM,KXI,LQD,META,MSFT,NVDA,ORCL,PG,QQQ,SIVR,SLV,SPY,T,TMF,TTWO,UPRO,USO,UWT,VDC,VDE,VHT,VNQ,VOO,VTI,VZ,WFC,WMT,XOM
2014-02-06,18.3039,3.4100,17.7295,25.3186,114.2600,22.4900,111.2700,23.6700,24.5600,23.1900,36.4800,121.2400,29.0280,161.7500,92.9500,78.9300,23.9900,65.4300,121.6500,56.4800,40.6850,115.7000,62.1600,36.1800,0.3910,36.7200,76.9000,85.7700,19.6800,19.1700,177.4800,24.1692,125.6500,18.2400,7.0550,279.2000,,103.6500,118.2000,101.4500,67.4000,162.5700,92.3600,46.6800,44.7800,24.2733,89.8000
2014-02-07,18.5600,3.4700,18.0540,25.6045,114.0400,22.6700,112.0500,23.7800,24.7900,23.9100,38.3500,122.1700,29.4655,161.9300,93.4200,82.1100,24.2100,65.8700,122.1900,56.6200,41.1600,116.0600,64.3200,36.5600,0.3968,37.1900,77.3100,87.3000,19.7700,19.2700,179.6800,24.3958,125.8250,18.6500,7.3333,285.1200,,104.5800,119.4400,103.3500,67.9100,164.6700,93.5500,46.8100,45.3700,24.5833,90.5800
2014-02-10,18.8925,3.6300,18.0435,25.4686,113.8500,22.8300,111.6900,23.8600,24.8900,24.7000,39.9600,122.9200,29.3526,161.0000,93.4800,83.5733,24.2900,66.4700,122.2200,56.7400,41.2650,116.1100,63.5500,36.8000,0.3980,37.3000,78.0300,87.8000,19.7800,19.2900,180.0100,24.5015,126.8500,18.9300,7.3667,285.0400,,105.0900,118.6900,104.4300,68.5500,164.9300,93.6600,46.9100,45.5200,24.5867,89.5200
2014-02-11,19.1414,3.7000,18.0895,25.7732,114.9900,22.7100,113.5800,24.0400,25.1800,25.6500,41.8300,124.3600,29.7843,164.3900,93.6400,84.8900,24.4700,66.7000,122.5200,57.4300,41.6300,115.8700,64.8500,37.1700,0.4062,37.8400,78.8400,88.8000,19.9300,19.4500,181.9800,24.8867,124.8000,19.2100,7.6042,285.1200,,106.1400,120.4000,105.7000,68.8200,166.7500,94.7300,47.2100,45.9700,24.9333,90.8400
2014-02-12,19.1400,3.6900,17.4625,25.8857,114.8100,22.8500,112.0300,23.9900,25.0600,24.7700,40.0000,124.4300,29.6969,163.5000,93.4900,85.2800,24.5500,66.7400,122.4300,57.5200,41.5400,115.5200,64.4500,37.4700,0.4207,38.0700,77.4900,88.9700,19.9100,19.4300,182.0700,24.8792,122.9500,19.2200,7.6250,286.4000,,105.7800,120.3700,105.7500,68.8600,166.9000,94.8600,47.3700,45.9900,24.9867,91.0800
2014-02-13,19.4439,3.7000,17.8600,24.8219,115.8100,22.2700,112.5100,24.1200,25.1800,25.8700,42.5000,125.4900,30.0275,164.0600,93.7600,86.6767,24.7000,67.0000,122.6400,58.0300,41.6350,116.0000,67.3300,37.6100,0.4340,38.4200,77.8000,89.6300,20.2300,19.7400,183.0100,25.2946,125.0500,19.2100,7.7408,286.9600,,106.3700,121.0000,106.6800,69.1200,167.7200,95.4400,47.3100,45.9800,25.1200,91.4300
2014-02-14,19.4282,3.6900,17.8675,25.1640,116.1000,22.5600,113.4800,24.1900,25.3300,26.3500,44.0400,127.1500,30.1001,163.7200,93.9100,85.8367,24.7600,67.2700,122.8800,58.1500,41.8400,116.2200,67.0900,37.6200,0.4478,37.9800,79.4000,89.8100,21.1900,20.6500,184.0200,25.0378,124.9250,19.1100,7.8583,287.2800,,106.9800,122.6900,106.9000,69.3900,168.6100,95.9000,46.5100,46.1300,25.2633,94.1100
2014-02-18,19.4996,3.7000,17.6825,25.0843,115.3600,22.4100,112.7100,24.1900,25.2100,26.4600,43.4800,127.4000,30.3023,164.6500,94.0400,88.0800,24.7600,67.6700,123.0000,58.4900,41.8100,116.4600,67.3000,37.4200,0.4475,37.9700,77.9700,90.2500,21.6700,21.1300,184.2400,24.7885,125.8000,20.4000,7.8933,293.2800,,106.4600,123.3100,108.0600,69.7300,168.8600,96.1800,45.9800,46.1300,25.1100,94.0700
2014-02-19,19.1918,3.7200,17.3690,24.1659,114.9100,22.2800,113.6000,23.9500,25.1100,25.6300,40.5200,126.2700,30.0886,163.2600,93.8000,87.1600,24.5000,67.6500,122.8800,57.2600,41.6900,116.3300,68.0600,37.5100,0.4535,37.8700,78.1400,89.6300,21.1400,20.6300,183.0200,24.8112,124.3000,19.5700,7.7308,295.2000,,106.1200,123.2200,107.3100,69.6900,167.7000,95.5400,46.5300,45.5300,24.9500,93.9500
2014-02-20,18.9696,3.6900,17.4900,24.2549,115.0600,22.3000,114.6000,23.9900,25.2600,26.6700,43.1300,127.6000,30.1329,164.5000,94.0900,88.4867,24.7400,67.5300,123.2400,57.5800,41.9300,116.1800,69.6300,37.7500,0.4695,38.2700,77.9200,90.0500,21.5500,21.0000,184.1000,25.0604,123.5750,19.5900,7.8592,295.0400,,106.7600,124.1000,108.4400,69.5400,168.6500,96.1800,48.1200,45.6300,24.5067,95.3700
2014-02-21,18.7589,3.6900,17.3380,23.9222,113.1900,22.1300,112.6800,24.0400,25.2400,26.5300,42.9100,127.5800,30.1249,164.5000,94.1700,89.5700,24.4200,67.6400,123.4500,57.6100,41.8700,116.3000,68.5900,37.9800,0.4660,38.1000,77.9700,89.9300,21.5200,20.9700,183.8900,24.7734,125.2500,19.2900,7.8483,293.5200,,106.5100,123.3800,108.4600,69.7100,168.5700,96.1000,47.2700,45.6000,24.3733,95.0300
2014-02-24,18.8411,3.7100,17.5890,23.9691,113.9400,22.1200,114.1500,23.9000,25.3300,26.7000,43.7800,128.9900,30.3431,166.5400,94.3800,90.6933,24.6300,67.7500,123.6600,58.0300,42.1900,116.3600,70.7800,37.6900,0.4728,38.1400,77.8600,90.4100,21.6900,21.1800,184.9100,24.5242,124.4000,19.6100,7.9650,294.3200,,106.9600,125.4200,109.2300,69.8800,169.3700,96.6500,46.2300,46.0800,24.4500,96.4400
2014-02-25,18.6450,3.6900,17.9160,23.7910,115.4600,21.8400,114.9700,23.9000,25.3600,26.3300,42.5300,129.2100,30.5305,163.4800,94.4900,91.0767,24.6200,67.7800,123.9300,57.0300,42.1750,116.8100,69.8500,37.5400,0.4685,38.2500,78.1200,90.3100,21.5500,21.0200,184.8400,24.2976,127.7250,19.5900,7.9600,292.7200,,107.2800,125.2800,109.0900,70.1100,169.3100,96.6100,46.2900,46.0800,24.4500,96.3100
2014-02-26,18.4768,3.7000,17.9900,23.7488,115.8800,21.9300,115.5100,23.9300,25.3600,26.0500,41.1700,128.1100,30.5348,162.8000,94.6500,90.0667,24.8000,67.9700,124.0500,56.7500,42.1850,117.1900,69.2600,37.4700,0.4678,38.5000,77.8600,90.2300,21.0500,20.4200,184.8500,24.1692,129.7250,19.7800,7.9608,294.0000,,107.1700,124.5400,109.0900,70.2700,169.3100,96.7100,46.3500,46.0500,24.9267,95.7900
2014-02-27,18.8454,3.7100,18.0065,23.9363,116.2200,21.9200,115.6900,23.8600,25.4600,25.9700,41.1700,128.2000,30.5108,165.3800,94.8300,90.7167,24.7600,67.9000,124.2900,56.6900,42.3000,117.3900,68.9400,37.8600,0.4625,38.9500,78.1900,90.4400,20.9900,20.4600,185.8200,24.3429,131.8250,20.0200,8.0925,293.5200,,107.5900,124.5700,109.6300,70.0800,170.2500,97.2200,47.5000,46.0500,24.8533,95.8400
2014-02-28,18.7943,3.7100,18.1050,24.2221,116.8000,21.8000,115.3300,23.9400,25.6000,25.8800,41.3400,127.6200,30.4217,166.4500,94.9300,88.1400,24.7600,68.3500,124.5900,56.8200,42.4550,117.3200,68.4600,38.3100,0.4595,39.1100,78.6600,90.3400,20.8300,20.3500,186.2900,24.1163,132.3500,19.7700,8.1442,293.9200,,108.2800,125.2900,109.1100,70.7300,170.6300,97.4000,47.5800,46.4200,24.9000,96.2700
2014-03-03,18.8486,3.6700,17.9890,23.8988,115.7500,21.5700,114.8400,23.8800,25.4700,26.3000,41.9500,130.2900,30.0973,164.7400,94.3800,87.9700,24.5000,68.4000,123.7500,56.2100,42.0450,117.2800,67.4100,37.7800,0.4572,38.5100,77.4800,89.6700,21.1200,20.6200,184.9800,24.0634,134.7750,20.0000,7.9750,300.1600,,107.6800,124.5800,108.4500,70.7700,169.4600,96.6900,47.3100,46.1500,24.7067,95.5000
2014-03-04,18.9729,3.7000,18.1950,24.0675,116.6500,21.8200,115.3200,24.0900,25.8600,26.1000,41.8800,128.6800,30.4032,168.7300,94.7200,89.7433,24.6100,69.2400,124.0500,57.2600,42.6650,116.6500,68.8000,38.4100,0.4620,39.4100,78.4500,90.8100,20.8900,20.3700,187.5800,24.2825,128.7000,20.4300,8.3133,296.4800,,109.3400,125.9800,110.5900,71.7900,171.8800,98.2100,47.9000,46.7400,25.0433,96.5200
2014-03-05,19.0129,3.7100,18.6185,24.3158,116.4700,21.8700,114.4300,24.0500,25.8000,26.5000,42.6300,128.8900,30.4870,171.9000,94.5500,89.4300,24.5000,69.1500,123.9600,58.1600,42.7050,116.5900,71.5700,38.1100,0.4660,39.5000,77.8200,91.0600,20.9000,20.3600,187.7500,24.2674,129.3500,20.8000,8.3192,289.9200,,109.1200,124.6500,110.3500,71.7000,171.9100,98.2300,47.3800,47.0900,24.9333,93.8000
2014-03-06,18.9554,3.7300,18.6080,24.4189,113.2600,21.8200,114.8500,24.0100,25.7800,26.7900,43.5500,130.1700,30.5208,172.6000,94.4100,87.0467,24.6300,68.8200,123.6600,58.9000,42.8100,116.2400,70.8400,38.1500,0.4595,39.4600,78.0600,90.9800,21.1700,20.6600,188.1800,24.4260,125.7000,20.7400,8.3958,292.5600,,108.9800,125.4400,109.4600,71.1000,172.4600,98.4100,47.4600,47.3400,24.9600,93.7600
2014-03-07,18.9443,3.9500,18.6030,24.1940,113.5000,21.7300,115.0800,23.9800,25.8000,26.1800,42.5000,129.0900,30.4002,174.2600,94.0500,86.4667,24.6400,68.0400,123.3000,59.4000,42.7450,115.8200,69.8000,37.9000,0.4590,38.8300,78.3800,90.5300,20.6000,20.0800,188.2600,24.5770,123.4000,21.2100,8.3950,294.2400,,109.1700,125.6900,109.1600,70.3300,172.4200,98.3800,47.1500,47.9500,24.8600,94.9900
2014-03-10,18.9614,3.8100,18.5265,24.1425,114.5900,21.6900,115.8400,23.9000,25.8500,25.9700,41.3800,129.1300,30.3196,173.5100,94.0600,86.8333,24.8400,67.7900,123.2400,59.2000,42.7400,115.6400,72.0300,37.8200,0.4523,38.8600,78.5300,90.6100,20.5400,20.0100,188.1600,24.5544,123.8500,20.8100,8.3883,290.4000,,109.2700,125.9500,109.4600,69.9600,172.4500,98.3100,47.0300,48.1500,24.8100,95.5000
2014-03-11,19.1461,3.8500,18.4410,24.0019,114.7100,21.6100,114.5100,23.8500,25.8400,26.1300,41.6100,129.8600,30.0298,169.8900,93.9600,86.3567,24.7300,68.1600,123.3000,58.1900,42.5200,115.6800,70.1000,38.0200,0.4568,38.9000,78.9500,90.2200,20.5500,20.0400,187.2300,24.3429,124.6500,20.7200,8.2633,286.4800,,109.2600,124.3200,109.1800,70.4000,171.5000,97.7600,46.7000,47.8100,24.9733,94.0100
2014-03-12,19.1646,3.9100,18.5320,23.8894,115.2100,21.8200,115.6500,23.9100,25.8600,26.9200,43.2500,131.7600,30.2127,169.7200,94.1200,87.1667,24.7600,68.3100,123.3300,57.9200,42.4200,116.0900,70.8800,38.2700,0.4580,38.5200,79.2400,90.5600,21.0100,20.4700,187.2800,24.4562,127.2500,21.2200,8.2692,282.8000,,109.4500,124.4500,109.2400,70.6100,171.6200,97.8300,46.3600,48.1200,25.1767,94.2100
2014-03-13,18.9518,3.8600,18.5755,23.6457,114.4100,21.5200,114.4500,23.9000,25.7500,27.6300,44.8300,132.2100,29.7563,166.7000,93.8700,84.9333,24.5700,68.0900,123.1500,57.4200,41.9800,116.5000,68.8300,37.8900,0.4435,37.6500,79.1900,89.2800,20.9000,20.3600,185.1800,24.4335,132.4250,20.8800,7.9942,282.7200,,108.8400,123.2100,107.7100,70.2800,169.7200,96.7000,46.0300,47.8400,24.9767,93.6400
2014-03-14,18.7389,3.8500,18.6870,23.7301,113.4500,21.3500,114.1000,24.0300,25.7700,27.7300,44.6200,133.1000,29.3493,165.3500,93.8000,84.6233,24.5000,68.1100,122.9700,56.8000,42.0150,116.3700,67.7200,37.7000,0.4455,37.6000,78.9800,88.6700,21.1500,20.6200,184.6600,24.5393,132.6250,21.5000,7.9208,284.2400,,108.9300,123.5600,107.2200,70.4600,169.2300,96.5800,46.0800,47.4000,24.7600,93.4700
2014-03-17,18.8121,3.8000,18.7520,23.7957,113.4600,21.5100,115.0700,24.1900,25.9400,26.8000,42.5800,131.6400,29.8323,166.8400,93.9300,85.1567,24.7000,68.2200,123.0900,57.5800,42.2350,116.2200,68.7400,38.0500,0.4455,38.2200,79.8400,89.4500,20.8500,20.3300,186.3300,24.8414,129.6250,21.9500,8.1292,281.2000,,109.6900,124.3500,108.1000,70.6100,170.7500,97.3500,46.3100,48.1300,24.8933,94.3200
2014-03-18,18.9786,3.8900,18.9385,23.5333,113.8500,21.6300,116.2400,24.2500,26.0200,26.4300,41.6000,130.6200,30.3118,168.0900,94.2100,87.4067,24.8200,68.5200,123.4800,58.0600,42.4400,116.5800,69.1900,39.5500,0.4560,38.8400,79.7700,90.5300,20.5300,20.0100,187.6600,24.9094,131.1000,22.2600,8.3100,284.6400,,109.9000,125.4500,109.5800,70.8200,171.9600,98.1800,46.7000,48.4000,24.9233,94.7100
2014-03-19,18.9736,3.9800,18.6615,23.3739,112.8500,21.6300,115.2000,23.9900,25.7800,25.4400,39.4700,128.0900,30.0113,168.1800,93.7300,86.4900,25.0200,67.3100,123.0600,58.3000,42.0300,115.7400,68.2400,39.2700,0.4640,38.5500,78.7800,90.0400,20.3000,19.7900,186.6600,24.8943,127.9750,21.7900,8.1858,285.6800,,108.9400,124.4200,109.1900,69.4800,171.0200,97.6200,46.3600,47.8100,24.7933,93.7300
2014-03-20,18.8821,4.0500,18.4485,23.7160,113.1600,21.8300,115.5100,23.9500,25.8700,25.4700,39.9000,127.8600,29.9590,169.2200,94.0500,86.0833,25.4300,67.4000,123.4800,60.1100,41.9900,115.9000,66.9700,40.3300,0.4642,38.3700,78.3200,90.2900,20.0200,19.5200,187.7500,25.7477,127.2750,21.6800,8.3150,284.6400,,109.2900,125.0200,109.0900,69.6000,171.9900,98.1100,47.2100,49.0300,25.1267,94.5800
2014-03-21,19.0311,4.0400,18.0310,23.4302,113.8300,21.6400,115.6300,23.9800,25.7300,25.5200,39.8500,128.4700,29.6056,166.9500,93.9900,82.0033,25.1700,67.9500,123.3600,60.1700,42.1100,116.3000,67.2400,40.1600,0.4635,37.5000,77.8800,89.0000,20.0500,19.5200,186.2000,25.9063,131.2750,21.7700,8.2225,286.7200,,109.3900,125.5000,107.0400,70.2400,171.4200,97.7500,46.9100,49.1200,25.3667,94.3100
2014-03-24,19.2568,4.0500,17.5925,23.5708,113.3700,21.5700,115.8500,24.0000,25.7500,24.3300,37.1800,126.1800,28.9772,165.7200,94.0200,79.7433,25.1200,67.5500,123.6300,61.0700,42.2150,116.5200,64.1000,40.5000,0.4613,38.1800,79.3000,88.2200,19.7100,19.2100,185.4300,26.0272,134.3000,21.5300,8.1158,286.5600,,109.2800,125.1400,105.4200,69.7800,169.9200,97.1800,47.0100,48.9800,25.5867,94.6400
2014-03-25,19.4639,4.0500,17.7355,23.2755,113.9300,22.3400,117.0900,23.8500,25.8500,24.4800,37.9800,126.4100,28.9970,163.2500,94.2100,79.8133,25.4600,67.2700,123.6900,60.9300,42.5750,116.5600,64.8900,40.3400,0.4613,38.4000,79.8100,88.5100,19.7200,19.2200,186.3100,26.2236,132.8250,21.2400,8.2358,286.1600,,109.9200,126.1700,106.1400,69.9600,170.7500,97.1000,47.2200,48.9600,25.6233,94.9100
2014-03-26,19.2779,4.0500,17.1705,23.2521,112.4900,22.3200,117.7100,23.8500,25.8600,23.4900,35.8500,125.4100,28.3276,161.7300,94.2300,78.3633,25.3800,66.5200,123.6000,59.9000,42.6350,117.0100,60.3900,39.7900,0.4507,39.0800,79.5000,87.3700,19.4900,19.0200,184.9700,26.1405,135.7750,20.8600,8.0517,288.7200,,109.8300,125.6200,106.0200,69.1700,169.4900,96.2900,47.0100,48.5000,25.4100,94.7000
2014-03-27,19.1950,3.9100,16.9235,23.0084,112.0300,22.0200,117.6700,23.9900,25.8100,23.8200,37.1100,124.5900,27.8849,162.2900,94.0900,78.7133,25.3100,66.8400,123.6600,59.9200,42.7950,117.0400,60.9700,39.3600,0.4448,39.2400,79.6500,86.8800,19.4700,19.0000,184.5800,26.4048,137.7500,21.0000,8.0042,292.0000,,109.7000,126.7800,105.9000,69.6100,169.1500,96.0900,47.6900,49.1000,25.3800,96.2400
2014-03-28,19.1736,3.8800,16.9145,23.2240,111.6600,22.3300,118.5000,24.0900,25.8600,24.1000,37.2900,124.5600,28.0318,162.3000,94.2500,76.4600,25.6200,67.2800,123.8100,60.0400,42.9600,116.9500,60.0100,40.3000,0.4475,39.5700,79.7600,87.0500,19.5400,19.0600,185.4900,26.4879,135.3750,21.4800,8.1167,292.9600,,109.9800,128.3700,105.3000,70.0300,169.9000,96.5200,47.4200,49.2900,25.3367,97.7000
2014-03-31,19.1693,4.0100,16.8185,23.4489,111.6800,22.4200,118.9100,24.2800,26.0400,23.6100,36.2200,123.6100,27.8906,163.8500,94.3900,78.8000,25.8100,67.6700,123.9600,60.7100,43.1900,116.9400,60.2400,40.9900,0.4478,40.9100,80.6000,87.6700,19.5300,19.0400,187.0100,26.4879,134.6750,21.9300,8.3192,292.7200,,110.7900,128.4100,106.9200,70.6200,171.3500,97.4700,47.5700,49.7400,25.4767,97.6800
2014-04-01,19.3446,4.0700,17.1495,23.3974,111.8600,23.1000,119.0000,24.4000,26.0300,23.6900,35.8100,123.3900,28.4007,165.9200,94.1200,80.5500,25.9900,68.1000,123.4200,60.6700,43.1250,116.3100,62.6200,41.4200,0.4663,41.4900,80.3400,89.2100,19.5500,19.0600,188.2500,26.5030,131.0000,21.9200,8.4858,286.6400,,110.7100,129.1400,107.7600,70.9400,172.5000,98.2300,47.7500,49.7700,25.5900,97.7300
2014-04-02,19.3768,4.0600,17.0980,23.8519,111.5500,22.9900,119.3500,24.4400,26.0700,24.3200,37.7700,124.3200,28.4059,167.2700,94.0200,80.5333,25.8900,68.1100,123.4200,60.4800,43.1300,116.1500,62.7200,41.3500,0.4633,41.1300,80.1300,89.4400,19.6900,19.1900,188.8800,26.7145,128.8250,21.7400,8.5733,286.4000,,110.9400,129.6500,108.2000,71.0000,173.0900,98.5400,47.8200,49.7600,25.7267,97.9500
2014-04-03,19.2425,4.0000,16.6810,23.9550,111.7000,23.0900,119.0400,24.4900,26.1000,24.0700,36.8700,123.9200,28.5750,166.0900,94.0600,78.2367,26.4100,67.8700,123.4500,60.6600,43.1300,116.3700,59.4900,41.0100,0.4683,40.3700,80.1000,88.7300,19.5500,19.0600,188.6300,26.9109,130.5000,21.5700,8.5317,289.1200,,110.9400,130.1600,107.5600,70.8500,172.8200,98.2700,48.1200,49.8300,25.8200,97.9300
2014-04-04,18.9936,4.0100,16.1500,23.5145,110.6500,22.7100,118.8000,24.5300,25.9800,24.2600,37.5000,125.5700,27.2625,163.2400,94.2800,75.1000,26.1600,68.1400,123.6600,59.8100,43.0250,116.8300,56.7500,39.8700,0.4538,39.9800,79.7700,86.3700,19.6500,19.1600,186.4000,26.8505,133.0250,21.2000,8.2350,291.4400,,110.3100,129.6400,105.6800,71.0900,170.7400,96.9200,48.0400,49.5600,25.7700,97.3600
2014-04-07,18.6954,3.8800,15.8880,22.9991,110.7900,22.8500,117.3400,24.4000,26.0100,24.2600,36.6600,124.9100,27.0315,158.5600,94.0800,75.6067,26.4900,68.2100,123.5100,59.0000,43.1750,117.1100,56.9500,39.8000,0.4552,39.4700,80.4900,85.5500,19.6000,19.1300,184.3400,26.8051,135.5750,20.8300,7.9525,290.2400,,110.5900,127.6300,104.4500,71.3200,168.9000,95.7600,48.1200,48.6600,25.7700,96.7800
2014-04-08,18.6943,3.9900,16.3535,22.8913,112.6600,22.9400,117.8000,24.6100,26.1300,24.8800,38.1500,126.0900,27.8755,156.5600,94.3000,75.2767,26.9100,68.5900,123.7800,58.8500,43.4100,117.4200,58.1900,39.8200,0.4715,40.2400,81.3500,86.3400,19.7100,19.2300,185.1000,26.6390,136.3500,21.1700,8.0583,295.2000,,111.0000,128.9400,103.8900,71.7600,169.6000,96.1800,48.2100,48.8300,26.0600,97.4500
2014-04-09,18.9400,3.9800,16.5905,23.3318,113.0500,23.1200,119.1000,24.6300,26.2400,25.0700,38.4000,126.3200,28.3520,158.1600,94.4500,78.3600,26.9800,68.5400,123.9000,59.2700,43.7450,117.5200,62.4100,40.4700,0.4710,40.8800,81.4900,87.8200,19.6100,19.1100,187.0900,26.3746,134.5500,20.3500,8.3175,297.7600,,111.5700,129.7000,106.1700,71.5800,171.4300,97.3300,47.9800,49.1000,25.9900,97.3300
2014-04-10,18.6957,3.8500,15.8555,22.6898,112.0800,22.6500,116.6900,24.5100,26.0200,24.5700,37.5600,127.0100,27.3345,155.9800,94.1800,73.9633,26.4300,67.9300,123.6000,57.4000,43.3600,117.6800,59.1600,39.3600,0.4595,39.7900,81.0900,85.1000,19.7800,19.2700,183.1600,26.5257,138.2250,20.3300,7.7900,297.6000,,110.5600,127.8900,102.5400,70.9000,167.7700,95.1900,47.4700,47.7100,25.6300,96.7800
2014-04-11,18.5575,3.6500,15.5865,22.4742,112.0800,22.4600,117.0300,24.5400,25.8600,24.2200,36.5400,126.9300,26.8880,152.7200,93.7800,71.8167,26.1800,67.5200,123.1500,55.3000,43.2400,117.7600,58.5300,39.2100,0.4530,38.9800,80.7600,84.1100,19.6900,19.1900,181.5100,26.5861,141.4250,19.7800,7.5783,297.4400,,109.8900,127.5600,101.2600,70.4700,166.2600,94.2500,47.0700,48.0800,25.5000,96.7200
2014-04-14,18.6314,3.7100,15.7955,22.8022,112.5600,22.8500,118.7000,24.6600,26.0000,24.5200,37.0000,127.8500,27.2600,154.7400,94.0800,71.7900,26.5600,67.7700,123.6600,54.9600,43.4950,117.8400,58.8900,39.1800,0.4580,39.5700,80.8100,84.7700,19.7000,19.2100,182.9400,26.7069,140.4750,19.9700,7.7550,299.0400,,110.6200,129.1800,101.6300,70.8900,167.6000,94.8900,47.2700,48.1100,25.7933,97.8600
2014-04-15,18.4986,3.7900,15.8040,22.6851,112.0600,22.8900,120.3000,24.7700,26.1400,24.0200,35.6300,125.4900,27.4350,154.9200,94.1800,72.5367,26.7700,68.4900,123.7200,54.8000,43.7300,118.0900,59.0900,39.7500,0.4613,39.7300,80.8400,85.0500,19.3700,18.8800,184.2000,26.9486,142.7750,19.5300,7.9150,299.1200,,110.9600,130.7900,102.6100,71.7300,168.7600,95.5400,46.9200,48.7800,25.6267,98.6800
2014-04-16,18.5361,3.7600,16.1840,23.0412,113.4900,23.0300,121.8300,25.0100,26.3900,23.8000,35.5000,125.5400,28.1950,157.2200,94.2300,74.2433,26.9300,68.9000,123.8700,55.2600,44.0850,118.1400,59.7200,40.4000,0.4622,40.1300,81.6500,86.1800,19.4000,18.8800,186.1300,27.2659,143.5500,20.0500,8.1642,299.8400,,112.0700,132.4300,103.2900,72.1900,170.5400,96.5400,47.1000,49.0900,25.7400,99.9400
2014-04-17,18.7479,3.6900,16.2455,23.0084,113.5000,23.2100,123.6800,24.9900,26.3900,23.5700,34.6600,124.7500,27.1670,157.4400,94.1200,74.0533,27.0400,68.7100,123.6600,55.2200,44.0950,117.4600,58.9400,40.0100,0.4640,40.0800,81.7600,86.2000,19.3600,18.8800,186.3900,27.2205,138.7000,20.5100,8.1958,301.2800,,112.1900,133.6200,103.3000,71.7700,170.7400,96.7300,47.6000,48.9300,25.8867,100.4200
2014-04-21,18.9704,4.1200,16.5435,23.3739,114.1000,23.4000,124.2400,25.0100,26.4300,23.5100,34.8400,124.2400,26.9685,157.8000,94.1200,75.7800,26.9500,69.0000,123.7200,55.0300,44.0650,117.6200,61.2400,39.9400,0.4678,40.2400,81.5600,86.8400,19.1500,18.6700,187.0400,27.2356,138.3750,20.5300,8.2892,301.1200,,112.2700,134.4500,104.5900,72.1800,171.3700,97.1200,47.9800,49.1200,25.8667,100.9300
2014-04-22,18.9893,4.3000,16.4660,23.8191,113.5600,23.5200,124.0000,24.9800,26.4200,23.7900,35.7900,123.7800,27.2750,160.4600,94.2200,78.2400,26.8400,69.2300,123.8100,55.8100,44.1850,117.6800,63.0300,39.9900,0.4717,40.4600,81.2500,87.5300,19.2000,18.7100,187.8900,27.4094,139.9500,20.8500,8.3925,296.0000,,112.2300,134.2000,105.7600,72.3400,172.1200,97.6200,47.9200,49.2300,25.8533,100.3700
2014-04-23,18.7411,4.2500,16.2290,23.9972,114.7900,23.5000,124.6900,24.9100,26.3800,24.2700,36.9000,123.7600,26.8755,160.4500,94.2500,76.9967,26.7500,69.0200,123.8400,56.0500,44.0500,117.9400,61.3600,39.6900,0.4773,39.7900,80.3600,86.7600,19.1600,18.6900,187.4500,26.3746,142.3000,20.8900,8.3408,295.2800,,112.1400,134.7900,105.2000,72.0500,171.7100,97.3700,47.4300,49.5900,26.0133,100.5000
2014-04-24,20.2775,4.2800,16.8575,24.0722,115.0300,23.3300,124.3000,24.9700,26.4600,23.9400,35.8600,124.5600,26.7220,160.8500,94.2700,76.5400,26.7500,69.2500,123.7800,56.1900,44.1100,117.9600,60.8700,39.8600,0.4815,39.7500,81.1500,87.5900,19.4100,18.9200,187.8300,26.0574,143.0500,20.8800,8.3908,296.4000,,112.3900,134.6800,105.0000,72.3500,172.0900,97.5000,46.2800,49.3200,26.1033,100.0100
2014-04-25,20.4264,4.0500,15.1915,23.8847,115.0100,23.0000,123.9900,24.9900,26.5000,24.4600,37.4400,125.4300,26.1550,158.2400,94.2400,74.6533,26.2600,69.0100,123.8100,55.7000,44.0850,117.9400,57.7100,39.9100,0.4683,39.4500,81.4100,86.1900,19.4200,18.9400,186.2900,26.0498,143.5000,20.3600,8.1808,292.8000,,112.4800,133.9700,104.1000,72.0700,170.7100,96.5500,45.9400,49.0500,26.2067,100.4100
2014-04-28,21.2175,3.9600,14.8290,24.2268,115.5900,23.0200,125.7300,25.2000,26.7900,23.9900,36.1500,124.8800,26.1490,156.5400,94.2200,74.3533,26.3300,69.3700,123.9900,55.4900,44.6200,117.8000,56.1400,40.8700,0.4663,40.1300,82.9400,86.4700,19.3200,18.8500,186.8800,26.4955,141.7000,20.3600,8.2575,293.6800,,113.7500,134.2300,104.5400,72.6300,171.2300,96.6900,46.6000,48.9400,26.5867,101.1700
2014-04-29,21.1546,4.0300,15.0190,24.1565,115.4000,23.1600,125.9700,25.2900,26.7100,24.3100,37.1500,124.8600,26.8165,158.2400,94.3600,76.3633,26.4800,69.4100,123.9600,56.1000,44.5750,117.8200,58.1500,40.5100,0.4672,40.1100,82.4400,87.1600,19.2500,18.7600,187.7500,26.7523,141.1750,20.3800,8.3733,293.7600,,113.3500,134.8500,105.2700,72.6800,172.0500,97.1700,46.7700,49.4700,26.5567,101.4500
